Date,Site,Sample_KR,Name_EN,Position,Temp,pH,Turbidity,EC,DO,SS,Br,BOD,COD,NH3N,TOC,SUVA,Aromaticity,MolWeight,Biopolymer,HS,BB,LMWN,THMFP,HAAFP,Turbidity_nd,SS_nd,Br_nd,NH3N_nd,uv_zero_placeholder,group,wtp,stage,month,season,n_measured
2017-05-01,M1,안동호,Andong Reservoir,"Andong, Gyeongsangbuk-do; upper Nakdong basin",11.0,7.1,0.356,214.0,9.5,1.6,0.012630599999999999,1.5,3.9,0.09,2.4,1.974655815405968,3.757083495003656,713.0,231.3342631334263,841.7546227561073,547.0478847047884,251.4644351464435,0.057,0.058,False,False,False,False,False,main_stem,,,5,spring,20
2017-05-01,M2,임하호,Imha Reservoir,"Andong, Gyeongsangbuk-do; Banbyeoncheon/upper Nakdong basin",14.0,7.2,1.556,196.0,9.3,1.0,0.0118353,1.4,4.9,0.005,3.4,2.962835724516315,4.406486355448797,748.0,146.72245467224548,1649.2797239717786,853.3705253370525,321.3389121338912,0.1,0.154,False,False,False,False,False,main_stem,,,5,spring,20
2017-05-01,M3,예천,Yecheon,"Yecheon-gun, Gyeongsangbuk-do; upper Nakdong River",25.0,7.55,0.6652,231.0,9.26,6.8,0.015124499999999999,1.5,3.4,0.005,2.0,2.566358207603802,3.9814286943198374,705.0,98.83774988377498,872.9042428810136,515.6206415620641,217.24779172477915,0.049,0.065,False,False,False,False,False,main_stem,,,5,spring,20
2017-05-01,M4,상주,Sangju,"Sangju-si, Gyeongsangbuk-do; upper–middle Nakdong",25.0,8.1,1.003,250.0,9.9,2.0,0.018984,1.2,3.4,0.01,2.2,2.2815263045731022,3.943782589934092,704.0,143.28219432821942,862.6740755648137,564.2491864249187,264.5746164574616,0.051,0.076,False,False,False,False,False,main_stem,,,5,spring,20
2017-05-01,M5,낙단보,Nakdan Weir,"Sangju area, Gyeongsangbuk-do; Nakdong main stem",25.0,7.88,0.785,320.0,7.35,3.4,0.0235468,1.3,3.7,0.04,2.2,2.6590665932358317,4.305857728599385,712.0,133.19386331938634,913.0820031248168,593.3984193398419,267.41050674105065,0.07,0.07,False,False,False,False,False,main_stem,,,5,spring,20
2017-05-01,M6,해평,Haepyeong,"Gumi-si, Gyeongsangbuk-do; Nakdong main stem",21.0,8.2,3.225,425.0,10.3,8.2,0.0228568,1.5,3.4,0.005,2.3,2.737080436489607,4.319123870897029,727.0,129.9860529986053,891.1869895504013,587.4012087401209,263.0404463040446,0.06,0.082,False,False,False,False,False,main_stem,,,5,spring,20
2017-05-01,M7,구미,Gumi,"Gumi-si, Gyeongsangbuk-do; Nakdong main stem",23.0,7.22,2.325,313.0,10.2,1.2,0.0443136,1.4,3.7,0.03,2.5,2.4387969948542025,4.526104930464108,698.0,221.75732217573218,967.9097297354936,650.2556950255695,312.97071129707115,0.067,0.077,False,False,False,False,False,main_stem,,,5,spring,20
2017-05-01,M8,왜관,Waegwan,"Waegwan-eup, Chilgok-gun, Gyeongsangbuk-do",22.8,6.96,2.412,402.0,8.74,2.2,0.061575899999999996,2.0,3.6,0.08,2.5,2.5856747363983135,3.8497942626578743,709.0,194.97907949790795,924.1689184563527,656.9502556950256,358.6238958623896,0.065,0.058,False,False,False,False,False,main_stem,,,5,spring,20
2017-05-01,M9,고령원수,Goryeong Raw Water,Raw-water sample associated with Goryeong WTP,20.0,8.0,1.32,366.0,11.2,1.8,0.0435747,2.0,3.4,0.005,2.3,1.7330074034907597,3.6788405276381915,693.0,154.62575546257554,951.6863408065351,449.69781496978146,273.0822873082287,0.065,0.074,False,False,False,False,False,main_stem,Goryeong,raw,5,spring,20
2017-05-01,M10,달성,Dalseong,Daegu/Dalseong area; Nakdong main stem,23.1,7.22,1.625,329.0,9.56,1.4,0.042961799999999994,1.6,3.5,0.01,2.4,2.373191816489362,3.879892330544668,680.0,193.49139934913993,877.2769731788344,540.6322640632263,262.9474662947466,0.065,0.046,False,False,False,False,False,main_stem,,,5,spring,20
2017-05-01,M11,고령,Goryeong,Goryeong-gun area; Nakdong River,24.0,6.89,10.338,536.0,10.26,1.8,0.0826217,1.2,5.6,0.16,3.3,2.613581029045643,2.961948819667774,664.0,332.0316132031613,1165.2859688463955,936.3086936308694,451.4644351464435,0.083,0.069,False,False,False,False,False,main_stem,,,5,spring,20
2017-05-01,M12,용산,Yongsan,"Lower-middle Nakdong, Changnyeong reach",24.7,8.46,4.685,366.0,11.27,2.4,0.0536476,1.8,3.5,0.06,2.4,2.390454506067961,2.778580553153254,669.0,276.1971176197117,921.5870301453026,688.3310088331008,336.49465364946536,0.055,0.072,False,False,False,False,False,main_stem,,,5,spring,20
2017-05-01,M13,남지,Namji,"Namji-eup, Changnyeong-gun, Gyeongsangnam-do",24.5,8.38,6.338,366.0,10.73,1.8,0.0622027,1.0,1.9,0.11,2.4,2.1115421656050954,3.0182446746268656,700.0,325.6159925615992,894.1094877716046,713.7610413761041,414.4583914458391,0.069,0.064,False,False,False,False,False,main_stem,,,5,spring,20
2017-05-01,M14,반송원수,Bansong Raw Water,"Raw-water source for Bansong WTP, Changwon system",27.4,7.4,3.201,418.0,8.28,3.4,0.0640955,0.7,2.7,0.005,2.2,2.4243119527940284,4.194880956063269,678.0,143.00325430032544,819.4362071995747,583.8679683867967,670.8042770804277,0.067,0.075,False,False,False,False,False,main_stem,Bansong,raw,5,spring,20
2017-05-01,M15,삼량진,Samnangjin,"Miryang-si, Gyeongsangnam-do; lower Nakdong",23.4,7.4,5.639,309.0,8.7,1.0,0.0534902,1.2,4.2,0.12,2.1,1.8600549141361258,3.193108125293656,685.0,164.10971641097163,728.0994281351461,539.0516039051604,1198.5588098558808,0.068,0.083,False,False,False,False,False,main_stem,,,5,spring,20
2017-05-01,M16,물금,Mulgeum,"Yangsan-si, Gyeongsangnam-do; lower Nakdong",24.2,7.22,5.352,410.0,8.94,2.0,0.06289220000000001,2.0,3.8,0.005,2.4,2.1271287056300268,2.9641242231385765,646.0,258.2054858205486,888.5966314903873,624.8721524872152,697.6754997675499,0.065,0.087,False,False,False,False,False,main_stem,,,5,spring,20
2017-05-01,M17,구포,Gupo,Busan; lower Nakdong River,23.7,8.21,2.895,407.0,10.17,6.8,0.0729189,1.4,3.1,0.05,2.6,1.888250535446786,3.160302758010919,696.0,190.0511390051139,864.1597369357371,664.5746164574616,911.8549511854951,0.08,0.097,False,False,False,False,False,main_stem,,,5,spring,20
2017-05-01,M18,하구둑,Nakdong River Estuary Barrage,Busan; river mouth,19.3,8.9,2.721,512.3,8.8,2.2,0.27874669999999996,1.3,4.7,0.13,2.7,2.2732977351771164,2.9418604885805766,676.0,302.185030218503,959.7594484714348,770.0604370060437,303.951650395165,0.101,0.069,False,False,False,False,False,main_stem,,,5,spring,20
2017-05-01,T1,위천6,Wicheon 6,"Wicheon tributary, Gyeongsangbuk-do",24.7,8.67,1.0398,248.0,11.5,4.4,0.0289825,1.3,5.1,0.16,3.8,2.7005621832705344,4.465939632456004,704.0,252.76615527661554,1314.4895101888353,830.4044630404462,344.9558344955834,0.093,0.111,False,False,False,False,False,tributary,,,5,spring,20
2017-05-01,T2,감천2-1,Gamcheon 2-1,"Gamcheon tributary, near Gimcheon/Gumi",26.5,8.83,3.569,255.0,10.45,6.0,0.0349022,1.3,2.5,0.01,2.0,2.7184891031123137,3.5527186271761253,682.0,82.38028823802883,683.2485920590364,500.8833100883309,248.34960483496045,0.048,0.076,False,False,False,False,False,tributary,,,5,spring,20
2017-05-01,T3,금호강6,Geumho River 6,"Lower Geumho River, Daegu",25.1,7.96,9.662,925.0,13.41,5.0,0.1237012,1.9,6.8,0.13,4.2,3.189480859749678,3.5550709826443057,646.0,300.88331008833103,1543.553596198063,1202.975360297536,631.0553231055322,0.081,0.147,False,False,False,False,False,tributary,,,5,spring,20
2017-05-01,T4,회천2-1,Hoecheon 2-1,"Hoecheon tributary, Goryeong area",23.4,8.64,8.692,450.0,11.76,1.4,0.0766224,1.3,4.5,0.07,3.0,2.7022251955109273,3.054232699445799,660.0,329.75360297536025,1165.9041567612528,928.9632728963272,494.14225941422586,0.085,0.07,False,False,False,False,False,tributary,,,5,spring,20
2017-05-01,T5,황강5,Hwang River 5,"Hwanggang tributary, Gyeongsangnam-do",19.8,6.78,3.226,135.0,9.21,9.8,0.0130287,1.4,2.9,0.005,1.3,2.594495513929619,3.8842463087802,709.0,99.62807996280797,535.2592587396728,388.8423988842399,122.3152022315202,0.035,0.051,False,False,False,False,False,tributary,,,5,spring,20
2017-05-01,T6,밀양강3,Miryang River 3,"Miryang River, Miryang-si",24.7,7.72,0.998,212.0,10.27,5.4,0.0202332,2.5,4.5,0.07,1.6,1.803563347150259,3.322067340803498,605.0,163.87726638772662,575.270698617979,386.37842863784283,666.3877266387726,0.054,0.075,False,False,False,False,False,tributary,,,5,spring,20
2017-05-01,1,밀양호,Miryang Reservoir,"Miryang, Gyeongsangnam-do",9.0,7.1,1.932,68.0,10.3,1.4,0.012197699999999999,1.5,4.1,,1.0,,,,107.670850767085,410.206603507707,265.7833565783356,661.2273361227336,0.028,0.039,False,False,False,True,False,reservoir,,,5,spring,16
2017-05-01,2,운문호,Unmun Reservoir,"Cheongdo-gun, Gyeongsangbuk-do",13.0,7.3,1.685,103.0,10.2,1.2,0.0144776,2.5,3.7,0.04,1.6,,,,135.19293351929335,598.7640742004418,451.4179451417945,333.0079033007903,0.046,0.06,False,False,False,False,False,reservoir,,,5,spring,17
2017-05-01,3,남강호,Namgang Reservoir / Namgang Dam Reservoir,"Jinju area, Gyeongsangnam-do",20.0,8.2,2.226,116.0,10.0,0.6,0.0129888,2.1,2.6,,1.5,,,,217.15481171548117,556.3187561419631,384.4258484425848,583.7284983728498,0.032,0.056,False,False,False,True,False,reservoir,,,5,spring,16
2017-05-01,4,영천호(죽장천),Yeongcheon Reservoir (Jukjangcheon),Yeongcheon/Pohang-region tributary system,18.0,7.8,0.952,104.0,11.4,2.0,0.0076684,1.0,2.2,,1.5,,,,97.21059972105998,359.5452859988044,227.98698279869825,137.23849372384936,0.025,0.035,False,False,False,True,False,reservoir,,,5,spring,16
2017-05-01,5,합천호,Hapcheon Reservoir,"Hapcheon-gun, Gyeongsangnam-do",10.0,7.9,3.225,139.0,8.8,1.6,0.0,1.3,3.1,,1.0,,,,249.27940492794048,706.9045514120655,462.2036262203626,261.45978614597857,0.04,0.055,False,False,False,True,False,reservoir,,,5,spring,16
2017-05-01,6,구미원수,Gumi Raw Water,Gumi WTP influent/raw water,21.0,8.2,3.225,425.0,10.3,8.2,0.0228568,1.5,3.4,,2.3,,,,129.9860529986053,891.1869895504013,587.4012087401209,263.0404463040446,0.06,0.082,False,False,False,True,False,treatment,Gumi,raw,5,spring,16
2017-05-01,7,구미침전수,Gumi Settled Water,Gumi After sedimentation,21.0,8.2,0.31,266.0,10.3,,0.011532,,,,1.918,,,,103.90516039051603,672.3452923879034,629.5211529521152,924.2677824267782,0.06,0.065,False,False,False,False,False,treatment,Gumi,settled,5,spring,13
2017-05-01,8,구미여과수,Gumi Filtered Water,Gumi After filtration,21.0,7.6,0.06,265.0,10.3,,0.0127365,,,,1.875,,,,147.83821478382148,635.6941037849276,588.8423988842399,519.4328219432822,0.046,0.049,False,False,False,False,False,treatment,Gumi,filtered,5,spring,13
2017-05-01,9,구미오존처리수,Gumi Ozonated Water,Gumi ozonated Water,21.0,7.6,0.06,266.0,10.3,,0.0140892,,,,1.822,,,,82.93816829381683,567.5729651899675,615.7136215713621,986.2389586238958,0.045,0.043,False,False,False,False,False,treatment,Gumi,ozonated,5,spring,13
2017-05-01,10,구미GAC처리수,Gumi GAC-Treated Water,Gumi After granular activated carbon,21.0,7.6,0.06,267.0,10.3,,0.007914,,,,1.521,,,,109.11204091120408,563.0884793388265,546.3505346350535,1143.6076243607624,0.037,0.028,False,False,False,False,False,treatment,Gumi,GAC,5,spring,13
2017-05-01,11,구미정수,Gumi Finished Water,Gumi Final treated drinking water,21.0,7.6,0.06,267.0,10.3,,0.006065,,,,1.544,,,,116.68991166899114,523.8167914969295,549.8372849837284,1155.3231055323104,0.036,0.029,False,False,False,False,False,treatment,Gumi,finished,5,spring,13
2017-05-01,12,고령침전수,Goryeong Settled Water,Goryeong setted water/sedimentation,20.0,7.4,0.32,334.0,,,0.0231024,,,,1.87,,,,94.70013947001394,566.7856263844449,607.996280799628,676.4295676429567,0.048,0.038,False,False,False,False,False,treatment,Goryeong,settled,5,spring,12
2017-05-01,13,고령여과수,Goryeong Filtered Water,Goryeong filtered water,20.0,7.4,0.06,333.0,,,0.020978,,,,1.863,,,,165.50441655044165,639.1108519994453,706.741050674105,473.91910739191076,0.044,0.039,False,False,False,False,False,treatment,Goryeong,filtered,5,spring,12
2017-05-01,14,고령오존처리수,Goryeong Ozonated Water,Goryeong  ozonated water,20.0,7.4,0.06,334.0,,,0.0213267,,,,1.894,,,,106.22966062296607,607.5877019774082,604.788470478847,367.31752673175265,0.049,0.043,False,False,False,False,False,treatment,Goryeong,ozonated,5,spring,12
2017-05-01,15,고령GAC처리수,Goryeong GAC-Treated Water,Goryeong GAC treated water,20.0,7.4,0.06,332.0,,,0.037315600000000004,,,,1.437,,,,77.26638772663877,544.3612662146896,525.9879125987912,1003.440260344026,0.044,0.021,False,False,False,False,False,treatment,Goryeong,GAC,5,spring,12
2017-05-01,16,고령정수,Goryeong Finished Water,Goryeong Final treated drinking water,20.0,7.0,0.06,333.0,,,0.017975500000000002,,,,1.435,,,,83.82147838214783,474.67750661365807,501.580660158066,228.77731287773128,0.044,0.029,False,False,False,False,False,treatment,Goryeong,finished,5,spring,12
2017-05-01,17,반송오존처리수,Bansong Ozonated Water,Bansong ozonated water,22.0,7.0,0.208,355.0,,,0.06420959999999999,,,,2.192,,,,139.28405392840537,737.425566586139,607.2059507205951,965.3184565318455,0.051,0.036,False,False,False,False,False,treatment,Bansong,ozonated,5,spring,12
2017-05-01,18,반송침전수,Bansong Settled Water,Bansong setted water/sedimentation,21.0,7.0,0.18,364.0,,,0.012079900000000001,,,,1.757,,,,86.47140864714086,529.3270036373074,503.25430032543,321.66434216643415,0.045,0.034,False,False,False,False,False,treatment,Bansong,settled,5,spring,12
2017-05-01,19,반송F/A처리수,Bansong F/A-Treated Water,Bansong F/A treated water,21.0,7.0,0.07,363.0,,,0.040455,,,,1.396,,,,94.88609948860994,441.84002475984516,517.9451417945141,1558.5774058577404,0.032,0.016,False,False,False,False,False,treatment,Bansong,F/A,5,spring,12
2017-05-01,20,반송정수,Bansong Finished Water,Bansong Final treated drinking water,18.0,7.0,0.05,366.0,,,0.0094848,,,,1.424,,,,121.75732217573221,493.4404696441834,489.2608089260808,833.5657833565783,0.035,0.021,False,False,False,False,False,treatment,Bansong,finished,5,spring,12
2017-06-01,M1,안동호,Andong Reservoir,"Andong, Gyeongsangbuk-do; upper Nakdong basin",11.0,7.5,0.23,295.0,9.1,0.4,0.014727800000000001,0.7,4.3,0.02,2.5,1.7965953682653708,2.6235789197026924,715.0,322.3152022315202,851.2032107092357,600.650860065086,371.5481171548117,0.056,0.072,False,False,False,False,False,main_stem,,,6,summer,20
2017-06-01,M2,임하호,Imha Reservoir,"Andong, Gyeongsangbuk-do; Banbyeoncheon/upper Nakdong basin",14.0,7.3,1.21,184.0,8.7,0.6,0.0146631,0.4,5.3,0.01,3.4,2.365206558695094,3.549142474784311,715.0,321.5248721524872,1703.111791917382,937.2849837284983,505.39284053928407,0.111,0.129,False,False,False,False,False,main_stem,,,6,summer,20
2017-06-01,M3,예천,Yecheon,"Yecheon-gun, Gyeongsangbuk-do; upper Nakdong River",21.1,7.29,0.735,260.6,9.0,0.6,0.010191599999999999,0.6,4.6,0.06,2.3,2.5608188998768977,3.007382211621394,639.0,237.65690376569037,1146.656712497085,566.3877266387726,238.63319386331938,0.086,0.094,False,False,False,False,False,main_stem,,,6,summer,20
2017-06-01,M4,상주,Sangju,"Sangju-si, Gyeongsangbuk-do; upper–middle Nakdong",23.9,8.59,1.09,321.4,10.07,1.6,0.0143013,1.0,4.7,0.08,2.5,2.1474228480172255,3.54556734747331,699.0,181.54346815434678,1082.7968626053294,648.4890748489074,609.530450953045,0.085,0.11,False,False,False,False,False,main_stem,,,6,summer,20
2017-06-01,M5,낙단보,Nakdan Weir,"Sangju area, Gyeongsangbuk-do; Nakdong main stem",24.4,8.73,0.531,342.8,9.27,2.2,0.0242597,0.7,5.2,0.005,2.9,2.2817357634374997,3.567878,694.0,266.89911668991164,1210.7991360691144,799.442119944212,546.1645746164573,0.083,0.116,False,False,False,False,False,main_stem,,,6,summer,20
2017-06-01,M6,해평,Haepyeong,"Gumi-si, Gyeongsangbuk-do; Nakdong main stem",24.0,7.7,4.5,277.0,9.12,0.8,0.020737600000000002,1.4,5.3,0.005,3.0,2.1600104762908323,3.351611163264316,722.0,211.9479311947931,1066.8254239007679,814.504881450488,446.21106462110646,0.093,0.118,False,False,False,False,False,main_stem,,,6,summer,20
2017-06-01,M7,구미,Gumi,"Gumi-si, Gyeongsangbuk-do; Nakdong main stem",25.1,8.72,2.32,542.6,9.81,0.6,0.0434023,1.4,5.4,0.03,3.2,2.417385120531477,3.1001318030002314,710.0,283.68200836820085,1121.7967560715806,860.3440260344025,411.76197117619705,0.095,0.127,False,False,False,False,False,main_stem,,,6,summer,20
2017-06-01,M8,왜관,Waegwan,"Waegwan-eup, Chilgok-gun, Gyeongsangbuk-do",25.8,8.77,2.88,441.0,9.08,1.2,0.08470820000000001,1.3,5.6,0.02,3.2,2.4914984605074193,2.750527456544267,688.0,279.7303579730358,1145.592418102549,857.3686657368665,507.2989307298931,0.092,0.111,False,False,False,False,False,main_stem,,,6,summer,20
2017-06-01,M9,고령원수,Goryeong Raw Water,Raw-water sample associated with Goryeong WTP,23.0,7.9,4.03,378.0,9.51,1.0,0.0768027,0.8,4.7,0.005,2.8,1.999372517819068,3.5602993217938637,703.0,150.1162250116225,1034.3785921191777,712.877731287773,1072.7568572756857,0.044,0.089,False,False,False,False,False,main_stem,Goryeong,raw,6,summer,20
2017-06-01,M10,달성,Dalseong,Daegu/Dalseong area; Nakdong main stem,26.6,9.3,1.78,578.2,11.57,5.2,0.1050231,3.6,7.8,0.24,3.7,1.9550608674488266,1.970939300179983,583.0,733.8912133891213,1294.9293769559188,732.5894932589492,412.18038121803806,0.195,0.111,False,False,False,False,False,main_stem,,,6,summer,20
2017-06-01,M11,고령,Goryeong,Goryeong-gun area; Nakdong River,26.4,9.27,11.0,575.3,11.74,3.2,0.0929214,1.5,6.7,0.15,3.9,1.7900671549777625,2.6599058579315416,703.0,465.78335657833566,1130.7361841516001,1026.2668526266852,1208.6006508600651,0.078,0.144,False,False,False,False,False,main_stem,,,6,summer,20
2017-06-01,M12,용산,Yongsan,"Lower-middle Nakdong, Changnyeong reach",27.5,9.37,5.321,480.9,12.54,2.8,0.0717047,2.2,6.6,0.19,3.2,2.4972851776710687,3.4003506643749395,707.0,369.45606694560666,1058.7858592701366,898.6517898651789,605.997210599721,0.151,0.131,False,False,False,False,False,main_stem,,,6,summer,20
2017-06-01,M13,남지,Namji,"Namji-eup, Changnyeong-gun, Gyeongsangnam-do",28.8,9.51,5.685,395.1,12.29,4.4,0.0802592,1.5,3.6,0.28,3.3,2.445317481721126,2.9274522162743093,686.0,391.3063691306369,1010.0223612746208,785.5416085541607,461.1343561134356,0.133,0.129,False,False,False,False,False,main_stem,,,6,summer,20
2017-06-01,M14,반송원수,Bansong Raw Water,"Raw-water source for Bansong WTP, Changwon system",24.2,8.3,6.34,414.0,8.15,20.2,0.0915716,1.1,3.9,0.03,2.9,2.7742330042105263,4.258586773945947,680.0,119.24686192468619,943.1220762183721,649.1399349139934,304.50953045095304,0.131,0.157,False,False,False,False,False,main_stem,Bansong,raw,6,summer,20
2017-06-01,M15,삼량진,Samnangjin,"Miryang-si, Gyeongsangnam-do; lower Nakdong",25.8,9.06,7.635,405.8,10.35,2.4,0.0800122,0.9,3.9,0.07,3.1,2.0510647599707816,2.98303363480598,714.0,314.41190144119014,939.2792516006073,804.6490004649,947.2338447233844,0.093,0.112,False,False,False,False,False,main_stem,,,6,summer,20
2017-06-01,M16,물금,Mulgeum,"Yangsan-si, Gyeongsangnam-do; lower Nakdong",25.4,9.11,8.221,491.1,9.37,4.2,0.07761960000000001,1.9,4.2,0.1,3.2,2.3090534992438245,3.2456762540423405,714.0,318.68898186889817,933.0745776718163,762.9009762900976,524.2212924221292,0.11,0.143,False,False,False,False,False,main_stem,,,6,summer,20
2017-06-01,M17,구포,Gupo,Busan; lower Nakdong River,24.9,9.26,3.568,381.9,10.08,10.2,0.0720117,3.2,5.5,0.14,3.4,2.139419367302177,3.3310775115325963,595.0,324.31427243142724,1060.44677368518,548.7215248721525,714.4583914458391,0.123,0.162,False,False,False,False,False,main_stem,,,6,summer,20
2017-06-01,M18,하구둑,Nakdong River Estuary Barrage,Busan; river mouth,23.0,8.7,2.125,541.3,7.0,3.2,0.15,1.5,5.7,0.05,3.0,2.392234611956137,3.273386483958926,729.0,213.6215713621571,871.0306631900227,699.7675499767549,672.5708972570897,0.135,0.085,False,False,False,False,False,main_stem,,,6,summer,20
2017-06-01,T1,위천6,Wicheon 6,"Wicheon tributary, Gyeongsangbuk-do",24.9,8.44,0.92,332.7,9.49,0.8,0.034577399999999994,0.8,7.7,0.005,5.0,2.4337382659604128,3.9865581312162255,699.0,359.8791259879126,2139.826316140406,1396.513249651325,964.4816364481635,0.145,0.21,False,False,False,False,False,tributary,,,6,summer,20
2017-06-01,T2,감천2-1,Gamcheon 2-1,"Gamcheon tributary, near Gimcheon/Gumi",26.7,8.65,4.56,513.6,10.18,1.0,0.0485892,0.8,4.7,0.005,2.6,2.7550292666405634,3.0769088982035933,680.0,108.97257089725707,943.4306624075823,734.6350534635053,438.6796838679684,0.087,0.11,False,False,False,False,False,tributary,,,6,summer,20
2017-06-01,T3,금호강6,Geumho River 6,"Lower Geumho River, Daegu",27.1,9.36,10.7,1194.0,13.73,15.0,0.0,2.4,11.3,0.33,5.8,2.7782582201988295,2.987747874618228,540.0,492.4221292422129,1863.2142448469892,1233.6587633658762,1058.8098558809854,0.146,0.19,False,False,False,False,False,tributary,,,6,summer,20
2017-06-01,T4,회천2-1,Hoecheon 2-1,"Hoecheon tributary, Goryeong area",27.5,9.36,7.62,606.3,13.05,3.0,0.08761870000000001,2.0,7.0,0.18,3.9,2.6114290362508616,3.46197550475861,706.0,464.66759646675956,1180.6156324277601,1024.8721524872153,548.1636448163645,0.076,0.148,False,False,False,False,False,tributary,,,6,summer,20
2017-06-01,T5,황강5,Hwang River 5,"Hwanggang tributary, Gyeongsangnam-do",24.7,7.88,2.52,212.1,9.13,0.4,0.021220700000000002,0.6,3.6,0.02,1.8,2.71627318093557,3.6018973057218098,706.0,176.89446768944677,651.6697731140945,465.36494653649464,243.56113435611343,0.059,0.089,False,False,False,False,False,tributary,,,6,summer,20
2017-06-01,T6,밀양강3,Miryang River 3,"Miryang River, Miryang-si",26.8,9.6,0.735,280.0,11.74,8.2,0.1656878,1.4,5.2,0.09,3.2,2.0742787845505615,3.264673284892839,666.0,485.30915853091585,900.028132553683,847.0013947001395,926.4993026499301,0.13,0.155,False,False,False,False,False,tributary,,,6,summer,20
2017-06-01,1,밀양호,Miryang Reservoir,"Miryang, Gyeongsangnam-do",11.0,7.0,0.9985,53.0,9.3,1.0,0.0147027,0.7,4.2,0.02,1.0,,,,153.23105532310552,418.51532802800335,279.17247791724776,865.8763365876337,0.052,0.064,False,False,False,False,False,reservoir,,,6,summer,17
2017-06-01,2,운문호,Unmun Reservoir,"Cheongdo-gun, Gyeongsangbuk-do",13.0,7.3,1.22,79.0,8.0,1.0,0.0178016,0.6,4.2,0.02,1.9,,,,213.43561134356113,615.5557415857743,476.66201766620173,410.13482101348205,0.056,0.083,False,False,False,False,False,reservoir,,,6,summer,17
2017-06-01,3,남강호,Namgang Reservoir / Namgang Dam Reservoir,"Jinju area, Gyeongsangnam-do",21.0,8.2,2.014,118.0,7.4,0.2,0.0173492,0.7,4.1,0.01,1.9,,,,218.45653184565316,650.2575297481609,406.60158066015805,437.65690376569034,0.058,0.087,False,False,False,False,False,reservoir,,,6,summer,17
2017-06-01,4,영천호(죽장천),Yeongcheon Reservoir (Jukjangcheon),Yeongcheon/Pohang-region tributary system,20.0,7.7,0.825,115.0,12.1,0.8,0.0125366,0.8,2.6,,1.7,,,,115.66713156671315,331.8264577720548,232.3105532310553,362.3430962343096,0.103,0.018,False,False,False,True,False,reservoir,,,6,summer,16
2017-06-01,5,합천호,Hapcheon Reservoir,"Hapcheon-gun, Gyeongsangnam-do",11.0,7.4,2.23,123.0,4.3,0.4,0.017227799999999998,0.8,3.3,0.01,1.3,,,,217.15481171548117,613.3655744534406,478.61459786145974,587.2152487215249,0.139,0.085,False,False,False,False,False,reservoir,,,6,summer,17
2017-06-01,6,구미원수,Gumi Raw Water,Gumi WTP influent/raw water,24.0,7.7,4.5,277.0,9.12,0.8,0.020737600000000002,1.4,5.3,,3.0,,,,211.9479311947931,1066.8254239007679,814.504881450488,446.21106462110646,0.093,0.118,False,False,False,True,False,treatment,Gumi,raw,6,summer,16
2017-06-01,7,구미침전수,Gumi Settled Water,Gumi After sedimentation,24.0,7.4,0.3,277.0,9.1,,0.016696100000000002,,,,2.26,,,,188.9818688981869,637.4823311864354,645.6531845653184,356.6713156671315,0.065,0.08,False,False,False,False,False,treatment,Gumi,settled,6,summer,13
2017-06-01,8,구미여과수,Gumi Filtered Water,Gumi After filtration,24.0,7.3,0.06,277.0,9.1,,0.019875900000000002,,,,2.199,,,,200.976290097629,614.8180384325138,677.1269177126917,350.3486750348675,0.044,0.038,False,False,False,False,False,treatment,Gumi,filtered,6,summer,13
2017-06-01,9,구미오존처리수,Gumi Ozonated Water,Gumi ozonated Water,24.0,7.3,0.06,277.0,9.1,,0.0165705,,,,2.111,,,,190.2835890283589,591.3208972570898,658.0195258019526,361.4597861459786,0.06,0.041,False,False,False,False,False,treatment,Gumi,ozonated,6,summer,13
2017-06-01,10,구미GAC처리수,Gumi GAC-Treated Water,Gumi After granular activated carbon,24.0,7.2,0.06,277.0,9.1,,0.022878799999999998,,,,1.87,,,,139.0051139005114,535.5568648206029,556.2529056252905,271.22268712226867,0.047,0.031,False,False,False,False,False,treatment,Gumi,GAC,6,summer,13
2017-06-01,11,구미정수,Gumi Finished Water,Gumi Final treated drinking water,24.0,7.2,0.06,277.0,9.1,,0.0130186,,,,1.722,,,,139.0516039051604,528.109628926765,560.9483960948396,351.3249651324965,0.048,0.032,False,False,False,False,False,treatment,Gumi,finished,6,summer,13
2017-06-01,12,고령침전수,Goryeong Settled Water,Goryeong setted water/sedimentation,23.0,7.3,0.65,378.0,,,0.048635199999999996,,,,2.176,,,,177.49883774988376,604.4719642242862,659.9721059972105,304.18410041841,0.056,0.043,False,False,False,False,False,treatment,Goryeong,settled,6,summer,12
2017-06-01,13,고령여과수,Goryeong Filtered Water,Goryeong filtered water,23.0,7.2,0.07,378.0,,,0.0457862,,,,2.355,,,,196.46675964667594,616.5078011412259,623.0590423059042,312.1803812180381,0.061,0.05,False,False,False,False,False,treatment,Goryeong,filtered,6,summer,12
2017-06-01,14,고령오존처리수,Goryeong Ozonated Water,Goryeong  ozonated water,23.0,7.2,0.07,378.0,,,0.0499872,,,,2.122,,,,211.5295211529521,573.3266826798905,674.6629474662948,412.1338912133891,0.057,0.039,False,False,False,False,False,treatment,Goryeong,ozonated,6,summer,12
